,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
1192,Лакт ,Молочные продукты,Творог 9% жирности,5.000,2.805,4.4513
1193,Стожок ,Молочные продукты,Творог 9% жирности,5.000,5.000,4.0000
1194,ГринАгро ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.8338
1195,Ирбитский ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.8338
1196,Киржачский молочный завод ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.8338
1197,Косулинское Молоко ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.8338
1198,Полевское ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.8338
1199,Белозорие ,Молочные продукты,Творог 9% жирности,5.000,5.000,3.5000
1200,Из Старой Деревни ,Молочные продукты,Творог 9% жирности,5.000,5.000,3.5000
1201,"Коровка из Кореновки - Творог «Коровка из Кореновки», массовая доля жира – 9% ",Молочные продукты,Творог 9% жирности,5.000,5.000,3.5000
1202,Рузский ,Молочные продукты,Творог 9% жирности,5.000,5.000,3.5000
1203,Балтком ,Молочные продукты,Творог 9% жирности,5.000,4.420,3.3550
1204,Амка ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.3338
1205,Волжские Просторы ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.3338
1206,Круглый год ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.3338
1207,Племенной Завод Приневское ,Молочные продукты,Творог 9% жирности,5.000,4.335,3.3338
1208,Байкальский Творог ,Молочные продукты,Творог 9% жирности,5.000,3.570,3.1425
1209,Дмитрогорский продукт ,Молочные продукты,Творог 9% жирности,5.000,3.570,3.1425
1210,Лосево ,Молочные продукты,Творог 9% жирности,5.000,3.570,3.1425
1211,Останкинское ,Молочные продукты,Творог 9% жирности,5.000,3.570,3.1425
1212,Billa ,Молочные продукты,Творог 9% жирности,0.000,4.335,2.5000
1213,"Вкуснотеево - Творог «Вкуснотеево», массовая доля жира – 9% ",Молочные продукты,Творог 9% жирности,5.000,5.000,2.5000
1214,Красная цена ,Молочные продукты,Творог 9% жирности,0.000,4.335,2.5000
1215,Милава ,Молочные продукты,Творог 9% жирности,0.000,5.000,2.5000
1216,Молочная благодать ,Молочные продукты,Творог 9% жирности,0.000,4.335,2.5000
1217,Пк Молоко ,Молочные продукты,Творог 9% жирности,0.000,4.335,2.5000
1218,Каждый День ,Молочные продукты,Творог 9% жирности,5.000,4.335,2.3338
1219,"Искренне Ваш - Творог «Искренне ваш», массовая доля жира – 9,0% ",Молочные продукты,Творог 9% жирности,3.000,5.000,2.3000
1220,Племзавод Ирмень ,Молочные продукты,Творог 9% жирности,5.000,3.570,2.1425
1221,Первый вкус ,Молочные продукты,Творог 9% жирности,0.000,3.570,1.5000
1222,Агрофирма Лебедевская ,Молочные продукты,Творог 9% жирности,0.000,3.570,1.0000
1223,Ваш выбор ,Молочные продукты,Творог 9% жирности,0.000,5.000,1.0000
1224,Лакомо ,Молочные продукты,Творог 9% жирности,0.000,4.335,1.0000
1225,Бмк ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1226,Бурёнкино ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1227,Васькино Счастье ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1228,Веселый Луг ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1229,Вяземский ,Молочные продукты,Творог 9% жирности,5.000,4.335,
1230,Давлеканово ,Молочные продукты,Творог 9% жирности,5.000,4.335,
1231,Деревенский Молочный Завод ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1232,Добрая буренка ,Молочные продукты,Творог 9% жирности,5.000,4.335,
1233,Добрая Кормилица ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1234,Зеленые Листья ,Молочные продукты,Творог 9% жирности,0.000,3.570,
1235,Зелёный луг ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1236,Калория ,Молочные продукты,Творог 9% жирности,5.000,3.570,
1237,Камарчагский ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1238,Крестьянское Хозяйство Бархатное ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1239,Кубанский молочник ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1240,Молочная Ферма ,Молочные продукты,Творог 9% жирности,0.000,5.000,
1241,Северная Долина ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1242,Северодвинск-Молоко ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1243,СМК ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1244,Тульский ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1245,Фермерское подворье ,Молочные продукты,Творог 9% жирности,0.000,4.335,
1246,Чабан ,Молочные продукты,Творог 9% жирности,5.000,0.000,
1247,Laime - Сыр фасованный «Тильзитер» Laime ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1248,"Milken Mite - Сыр фасованный «Тильзитер», ломтики Milken Mite ",Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1249,Ашан - Сыр фасованный «Тильзитер» «Ашан» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1250,Глобус - Сыр фасованный «Тильзитер» «Глобус» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1251,Ламбер - Сыр фасованный «Тильзитер» «Ламбер» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1252,Простоквашино - Сыр фасованный «Тильзитер» «Простоквашино» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1253,Село Зеленое - Сыр фасованный «Тильзитер» «Село Зеленое» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,5.0000
1254,Arla Natura - Сыр фасованный «Тильзитер» Arla Natura  ,Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1255,"Schonfeld - Сыр фасованный «Тильзитер» Schonfeld, нарезка ",Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1256,Valio - Сыр полутвердый Valio Atleet Classic «Тильзитер» фасованный ,Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1257,ВкусВилл - Сыр полутвердый фасованный «Тильзитер» «ВкусВилл» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1258,Вкуснотеево - Сыр «Вкуснотеево» «Тильзитер» «Премиум» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1259,Магнит - Сыр фасованный «Тильзитер» «Магнит» ,Молочные продукты,Сыр Тильзитер,5.000,5.000,4.8380
1260,Danke - Сыр фасованный Tilsiter Danke ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.6000
1261,Кабош - «Кабош» сыр полутвердый «Тильзитер» «Люкс» ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.6000
1262,Радость Вкуса - Сыр «Тильзитер» «Люкс» «Радость Вкуса» ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.6000
1263,Сыробогатов - Сыр фасованный «Тильзитер» «Сыробогатов» ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.6000
1264,"Брест-Литовск - Сыр полутвердый «Брест-Литовск» «Тильзитер» с массовой долей жира в сухом веществе – 45%, фасованный ",Молочные продукты,Сыр Тильзитер,4.000,5.000,4.4380
1265,Карлов Двор - Сыр Tilsiter ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.4380
1266,Сваля - Сыр фасованный «Тильзитер» «Сваля» ,Молочные продукты,Сыр Тильзитер,4.000,5.000,4.4380
1267,Arla Natura ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1268,Fine Life ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1269,Из Вологды - Масло сливочное вологодское «Из Вологды» ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1270,Карат ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1271,"Коровка из Кореновки - Масло сливочное «Традиционное», массовая доля жира - 82,5% «Коровка из Кореновки» ",Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1272,Лав продукт ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,5.0000
1273,Правильное масло ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1274,"Простоквашино - Масло сливочное, массовая доля жира - 82.0%, высший сорт «Простоквашино» ",Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1275,"Радость вкуса - Масло сливочное «Традиционное», сорт высший, массовая доля жира - 82,5% «Радость вкуса» ",Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1276,Ровеньки ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1277,"Рузское молоко - Масло сливочное «Традиционное» с м.д.ж. 82,5% «Рузское молоко» ",Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1278,Село зеленое - Масло сладко-сливочное «Традиционное» «Село зеленое» ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1279,Усадьба Ильинское ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,5.0000
1280,Belorus Export ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1281,Lattesco ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1282,Асеньевская ферма ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1283,Братья Чебурашкины ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1284,Домик в деревне ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1285,Перекресток ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1286,Савушкин ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1287,Ферма ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1288,Экомилк ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.9200
1289,Gudberg ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1290,Брест-Литовск ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1291,Вологодское лето ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1292,Лакомо ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1293,То самое масло ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1294,Тысяча Озёр ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.8400
1295,Алтайское Киприно ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.7600
1296,Волгородские традиции ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.7600
1297,Ностальгия ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.7600
1298,Углече Поле ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.5600
1299,Жаворонки ,Молочные продукты,"Масло сливочное 82,5% жирности",3.300,5.000,4.4200
1300,Свитлогорье ,Молочные продукты,"Масло сливочное 82,5% жирности",1.700,5.000,4.3400
1301,Чабан ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,4.1600
1302,Валуйские просторы. ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,3.000,4.0400
1303,Д ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,3.000,4.0400
1304,Компания Сёмкин ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,3.7600
1305,Томское молоко ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,3.7600
1306,Киржачский молочный завод ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,3.000,3.6000
1307,Goodness farm ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,3.4000
1308,Hansdorf ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1309,Агрокомплекс ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1310,Аланталь ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1311,Вкуснотеево ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1312,Вологодка ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1313,Вологодское ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1314,"Избёнка - Масло сливочное «Традиционное», массовая доля жира - 82,5% «Избёнка» ",Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1315,Луговая свежесть ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,3.0000
1316,Милава ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1317,Милье ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1318,Му-у ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,3.0000
1319,Белорус ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,3.000,2.2000
1320,Бежин луг ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,2.0000
1321,Шекснинский маслозавод ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,2.0000
1322,Danke Anke ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1323,Malkom ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1324,Shannon Gold ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1325,Viola ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,5.000,
1326,Балтком ,Молочные продукты,"Масло сливочное 82,5% жирности",1.700,0.000,
1327,Вологодские луга ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,
1328,Доярушка ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1329,Из Вологды ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1330,Молочный стиль ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,0.000,
1331,Невские сыры ,Молочные продукты,"Масло сливочное 82,5% жирности",1.700,0.000,
1332,Ока Река ,Молочные продукты,"Масло сливочное 82,5% жирности",1.700,0.000,
1333,Останкинское ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1334,Просто ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1335,Ржевушка ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,5.000,
1336,Русское молоко ,Молочные продукты,"Масло сливочное 82,5% жирности",0.000,0.000,
1337,Сметанин ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1338,Фермерское ,Молочные продукты,"Масло сливочное 82,5% жирности",5.000,0.000,
1339,"Вкуснотеево - Творожный сырок глазированный «Премиум» в шоколадной глазури, с ванилью «Вкуснотеево» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.8350
1340,"Б.Ю. Александров - Сырок творожный глазированный, в молочном шоколаде, с ванилью «Б.Ю. Александров» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.7000
1341,"Коровка из Кореновки - Сырок творожный ванильный, глазированный, в молочном шоколаде «Коровка из Кореновки» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.7000
1342,"Ростагроэкспорт - Сырок творожный глазированный, с ароматом ванили «Ростагроэкспорт» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.5800
1343,"Чудо - Сырок со вкусом ванили, глазированный «Чудо», 40 г., 25,6%.  ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.4500
1344,"Советские традиции - Сырок творожный глазированный, с ванилью «Советские традиции» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.4000
1345,"Свитлогорье - Сырок творожный глазированный, с ванилью, с массовой долей жира 26,0% «Свитлогорье» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.2300
1346,"Ностальгия - Сырок творожный, глазированный, с ванилью «Ностальгия», 45 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,4.1000
1347,"Снеда - Сырок с заменителем молочного жира, с ванилином, глазированный «Снеда, 40 г., 25%. ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,3.8200
1348,"О'кей - Сырок творожный, глазированный, с ванилью «О’кей», 45 г., 26%.  ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,3.7500
1349,"Простоквашино - Сырок глазированный, со вкусом ванили «Простоквашино», 40 г., 20%. ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,3.5200
1350,"Дмитровский  - Сырок глазированный, с ванилином, с заменителем молочного жира «Дмитровский молочный завод», 50 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,2.8800
1351,"Балтком - Продукт творожный «Сырок глазированный, с ароматом ванили» с заменителем молочного жира, 38 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,2.6850
1352,"Billa - Сырок творожный, глазированный, с ароматом ванили «Billa», 45 г., 20%.  ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,2.0500
1353,"Каждый день - Продукт творожный с заменителем молочного жира, глазированный шоколадной глазурью, с ароматом ванилина. «Каждый день», 40 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.9950
1354,"Бурёнкино - «Буренкино». Сырок творожный, глазированный, с ванилью, 45 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.9500
1355,"Вологодский - Сырок творожный, глазированный, с ванилином «Вологодский», 45 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.9500
1356,"Первый вкус - «Первый вкус», сырок творожный, глазированый, в шоколадной глазури, с ванилином 18,0% ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.8500
1357,"Вкус детства - Сырок глазированный, со вкусом ванили «Вкус детства», 45 г., 23%.  ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.2500
1358,"Вологоша - Сырок глазированный, с ароматом ванили «Вологоша» ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.2500
1359,"Преображенский премиум - Сырок творожный, глазированный, с ванилью «Преображенский Premium», 45г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,1.2500
1360,"Белый город - «Белый город» сырок глазированный, ванильный ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.6250
1361,"Clever - Десерт глазированный, с заменителем молочного жира, с ароматом ванили «Clever», 23%, 40 г. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1362,"Белый медведь - Творожный молокосодержащий продукт, сырок с заменителем молочного жира, глазированный, ванильный «Белый медведь», 22%, 40 г. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1363,"Красная цена - Сырок глазированный, с заменителем молочного жира, с ароматом ванили «Красная цена», 40 г., 23%.   ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1364,"Круглый год - Сырок глазированный, с заменителем молочного жира, с ароматом ванили «Круглый год», 40 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1365,"Лента - Сырок творожный, глазированный, с ванилью «Лента», 43 г., 26%.  ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1366,"Мясновъ - Сырок творожный, глазированный, в шоколадной глазури, с ванилью «МясновЪ», 45 г., 23%. ",Молочные продукты,Глазированные ванильные сырки,0.000,5.000,0.0000
1367,"Творобушки - Сырок творожный глазированный, с ванилью «Творобушки» ",Молочные продукты,Глазированные ванильные сырки,5.000,5.000,
1368,Hochland - Сыр плавленный сливочный Hochland  ,Молочные продукты,Сыр плавленый сливочный,5.000,5.000,4.8050
1369,Viola - Сыр плавленый cливочный Viola  ,Молочные продукты,Сыр плавленый сливочный,5.000,5.000,4.8050
1370,Экомилк - Сыр плавленый «Сливочный» «Экомилк»  ,Молочные продукты,Сыр плавленый сливочный,5.000,5.000,4.8050
1371,Карат - Сыр плавленый сливочный «Карат» . ,Молочные продукты,Сыр плавленый сливочный,5.000,5.000,4.6450
1372,Б.Ю. Александров - Сыр плавленый сливочный «Б.Ю. Александров» ,Молочные продукты,Сыр плавленый сливочный,3.200,5.000,4.5700
1373,Веселый молочник - Сыр плавленый сливочный «Веселый Молочник» ,Молочные продукты,Сыр плавленый сливочный,5.000,5.000,4.5000
1374,"Авида  - Сыр плавленый, пастообразный, сливочный «Авида» ",Молочные продукты,Сыр плавленый сливочный,3.200,5.000,4.4350
1375,Сыробогатов - Сыр плавленый «Сливочный» «Сыробогатов» ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.3950
1376,Переяславль - Плавленый сыр сливочный «Переяславль» ,Молочные продукты,Сыр плавленый сливочный,2.500,5.000,4.3650
1377,Ласковое лето - Сыр плавленый сливочный «Ласковое лето» ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.3050
1378,Rokler - Сыр плавленый пастообразный сливочный Rokler ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.2350
1379,Президент - Сыр плавленый «Сливочный» «Президент» ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.2200
1380,Чуйский  - Сыр плавленый «Чуйский» сливочный ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.1850
1381,Плавыч - Сыр плавленый сливочный тм «Плавыч» ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.1450
1382,Просто! - Сыр плавленый пастообразный сливочный «Просто!»  ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.1200
1383,Лакомо - Сыр плавленый сливочный «Лакомо» ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,4.0700
1384,"Город сыра - Сыр плавленый, пастообразный, «Сливочный» тм «Город сыра».  ",Молочные продукты,Сыр плавленый сливочный,0.700,5.000,3.7700
1385,Алдес - Плавленый сыр сливочный «Алдес» ,Молочные продукты,Сыр плавленый сливочный,0.000,5.000,0.0000
1386,Витако - Сыр плавленый сливочный «Витако» . ,Молочные продукты,Сыр плавленый сливочный,0.700,5.000,
1387,"Молочная сказка - Сыр «Невский», плавленый, пастообразный, сливочный ",Молочные продукты,Сыр плавленый сливочный,0.000,5.000,0.0000
1388,"Полевское - Сыр плавленый, сливочный, пастообразный «Полевское» ",Молочные продукты,Сыр плавленый сливочный,0.250,0.000,0.0000
1389,36 копеек ,Молочные продукты,Сметана,5.000,5.000,5.0000
1390,Parmalat ,Молочные продукты,Сметана,5.000,5.000,5.0000
1391,President ,Молочные продукты,Сметана,5.000,5.000,5.0000
1392,Zorka ,Молочные продукты,Сметана,5.000,5.000,5.0000
1393,Авида ,Молочные продукты,Сметана,5.000,5.000,5.0000
1394,Амка ,Молочные продукты,Сметана,5.000,5.000,5.0000
1395,Б.Ю. Александров ,Молочные продукты,Сметана,5.000,5.000,5.0000
1396,Бежин луг ,Молочные продукты,Сметана,5.000,5.000,5.0000
1397,Большая кружка ,Молочные продукты,Сметана,5.000,5.000,5.0000
1398,Братья Чебурашкины ,Молочные продукты,Сметана,5.000,5.000,5.0000
1399,Брест-Литовск ,Молочные продукты,Сметана,5.000,5.000,5.0000
1400,Вкуснотеево ,Молочные продукты,Сметана,5.000,5.000,5.0000
1401,Вологодское лето ,Молочные продукты,Сметана,5.000,5.000,5.0000
1402,Залесский Фермер ,Молочные продукты,Сметана,5.000,5.000,5.0000
1403,Ирбитская ,Молочные продукты,Сметана,5.000,5.000,5.0000
1404,Коровка из Кореновки ,Молочные продукты,Сметана,5.000,5.000,5.0000
1405,Кубанская буренка ,Молочные продукты,Сметана,5.000,5.000,5.0000
1406,Милава ,Молочные продукты,Сметана,5.000,5.000,5.0000
1407,Молочная благодать ,Молочные продукты,Сметана,5.000,5.000,5.0000
1408,Народная ,Молочные продукты,Сметана,5.000,5.000,5.0000
1409,Пестравка ,Молочные продукты,Сметана,5.000,5.000,5.0000
1410,Простоквашино ,Молочные продукты,Сметана,5.000,5.000,5.0000
1411,Простоквашино ,Молочные продукты,Сметана,5.000,5.000,5.0000
1412,Ростагроэкспорт ,Молочные продукты,Сметана,5.000,5.000,5.0000
1413,Ростагроэкспорт ,Молочные продукты,Сметана,5.000,5.000,5.0000
1414,Рузская Сметана ,Молочные продукты,Сметана,5.000,5.000,5.0000
1415,Снежок ,Молочные продукты,Сметана,5.000,5.000,5.0000
1416,Советские традиции ,Молочные продукты,Сметана,5.000,5.000,5.0000
1417,Страна Сметания ,Молочные продукты,Сметана,5.000,5.000,5.0000
1418,Томмолоко ,Молочные продукты,Сметана,5.000,5.000,5.0000
1419,Шекснинский маслозавод ,Молочные продукты,Сметана,5.000,5.000,5.0000
1420,Экомилк ,Молочные продукты,Сметана,5.000,5.000,5.0000
1421,Ядринмолоко ,Молочные продукты,Сметана,5.000,5.000,5.0000
1422,Избёнка ,Молочные продукты,Сметана,4.946,5.000,4.9836
1423,Князь Вежич ,Молочные продукты,Сметана,4.946,5.000,4.9836
1424,Кубанский молочник ,Молочные продукты,Сметана,4.946,5.000,4.9836
1425,Дмитрогорский продукт ,Молочные продукты,Сметана,5.000,5.000,4.9318
1426,Нежеголь ,Молочные продукты,Сметана,5.000,5.000,4.9318
1427,Афанасий ,Молочные продукты,Сметана,5.000,5.000,4.5455
1428,Пискаревская ,Молочные продукты,Сметана,5.000,5.000,4.5455
1429,Останкинское 1955 ,Молочные продукты,Сметана,4.946,5.000,4.5291
1430,Домик в деревне ,Молочные продукты,Сметана,5.000,5.000,4.4750
1431,Буденновскмолпродукт ,Молочные продукты,Сметана,5.000,5.000,4.3182
1432,Добрая буренка ,Молочные продукты,Сметана,5.000,0.000,2.5000
1433,Зеленый Берег ,Молочные продукты,Сметана,5.000,5.000,2.5000
1434,Молочные Продукты Пушкиногорья ,Молочные продукты,Сметана,5.000,5.000,2.5000
1435,Сферм ,Молочные продукты,Сметана,5.000,0.000,2.5000
1436,Давлеканово ,Молочные продукты,Сметана,4.455,0.000,1.5500
1437,Юрьевская Буренка ,Молочные продукты,Сметана,5.000,5.000,1.5000
1438,Благода ,Молочные продукты,Сметана,5.000,0.000,0.0000
1439,"Дмитрогорский продукт - Творожная масса «Особая», массовая доля жира - 23% «Дмитрогорский продукт» ",Молочные продукты,Масса творожная,5.000,5.000,4.7000
1440,"Полевское - Масса творожная, с изюмом, массовая доля жира - 16,5% «Полевское» ",Молочные продукты,Масса творожная,5.000,5.000,4.7000
1441,"Ростагроэкспорт - Масса творожная «Московская» с сахаром и изюмом, массовая доля жира - 20% «Ростагроэкспорт» ",Молочные продукты,Масса творожная,5.000,5.000,4.5500
1442,"МясновЪ - Масса творожная с изюмом, массовая доля жира - 4,5% «Мясновъ» ",Молочные продукты,Масса творожная,5.000,5.000,4.4300
1443,"Б.Ю.Александров - Масса творожная «Особая» с изюмом, массовая доля жира - 23% «Б.Ю. Александров» ",Молочные продукты,Масса творожная,5.000,5.000,4.2500
1444,Рузская - Масса творожная с изюмом «Рузская» ,Молочные продукты,Масса творожная,5.000,5.000,4.2500
1445,"Ростагроэкспорт - Масса творожная «Особая», с сахаром и изюмом, массовая доля жира - 23% «Ростаагроэкспорт» ",Молочные продукты,Масса творожная,5.000,5.000,4.1000
1446,"Белый медведь - Масса творожная «Особая», с изюмом «Белый медведь» ",Молочные продукты,Масса творожная,5.000,5.000,4.0700
1447,"БМК - Масса творожная «БМК», с изюмом, массовая доля жира - 20%  ",Молочные продукты,Масса творожная,5.000,5.000,4.0700
1448,"Советские традиции - Масса творожная «Особая», с изюмом, «Советские традиции» ",Молочные продукты,Масса творожная,5.000,5.000,4.0700
